MsgID.GLOBAL_HOME,1521334778.6101329,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334778.6533492,-122.3973382,37.7925722,0.1970000
MsgID.LOCAL_VELOCITY,1521334778.6533492,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334778.6619399,10.1934853,10.2311077,-0.1975753
MsgID.LOCAL_VELOCITY,1521334778.6619399,0.0000116,0.0003502,-0.0000241
MsgID.GLOBAL_POSITION,1521334778.9040070,-122.3973399,37.7925724,0.2110000
MsgID.LOCAL_VELOCITY,1521334778.9040070,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334778.9123609,10.2325764,10.0645113,-0.2128081
MsgID.LOCAL_VELOCITY,1521334778.9123609,-0.0000661,0.0001358,0.0000296
MsgID.GLOBAL_POSITION,1521334779.1529059,-122.3973398,37.7925737,0.2120000
MsgID.LOCAL_VELOCITY,1521334779.1529059,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334779.1632421,10.3687487,10.0813742,-0.2129925
MsgID.LOCAL_VELOCITY,1521334779.1632421,0.0000492,0.0003174,0.0000576
MsgID.GLOBAL_POSITION,1521334779.4036779,-122.3973375,37.7925726,0.2000000
MsgID.LOCAL_VELOCITY,1521334779.4036779,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334779.4120080,10.2191181,10.3014612,-0.1983787
MsgID.LOCAL_VELOCITY,1521334779.4120080,-0.0000428,0.0002791,-0.0000116
MsgID.STATE,1521334779.6109481,True,True
MsgID.GLOBAL_HOME,1521334779.6112881,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334779.6526079,-122.3973396,37.7925724,0.1740000
MsgID.LOCAL_VELOCITY,1521334779.6526079,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334779.6630049,10.2153473,10.1033306,-0.1748123
MsgID.LOCAL_VELOCITY,1521334779.6630049,-0.0000631,0.0001314,0.0000273
MsgID.GLOBAL_POSITION,1521334779.9036741,-122.3973400,37.7925728,0.1460000
MsgID.LOCAL_VELOCITY,1521334779.9036741,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334779.9121110,10.2543745,10.0878792,-0.1425261
MsgID.LOCAL_VELOCITY,1521334779.9121110,-0.0000622,0.0001336,0.0000235
MsgID.GLOBAL_POSITION,1521334780.1529810,-122.3973390,37.7925724,0.1130000
MsgID.LOCAL_VELOCITY,1521334780.1529810,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334780.1634510,10.2178020,10.1550303,-0.1130124
MsgID.LOCAL_VELOCITY,1521334780.1634510,-0.0000401,0.0002619,-0.0000131
MsgID.GLOBAL_POSITION,1521334780.4036531,-122.3973391,37.7925720,0.0880000
MsgID.LOCAL_VELOCITY,1521334780.4036531,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334780.4121549,10.1573153,10.1564693,-0.0852889
MsgID.LOCAL_VELOCITY,1521334780.4121549,-0.0000356,0.0002519,-0.0000071
MsgID.STATE,1521334780.6114900,True,True
MsgID.GLOBAL_HOME,1521334780.6117990,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334780.6538680,-122.3973375,37.7925713,0.0670000
MsgID.LOCAL_VELOCITY,1521334780.6538680,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334780.6620259,10.0962982,10.2866087,-0.0674790
MsgID.LOCAL_VELOCITY,1521334780.6620259,0.0000068,0.0000474,0.0000130
MsgID.GLOBAL_POSITION,1521334780.9052339,-122.3973373,37.7925731,0.0570000
MsgID.LOCAL_VELOCITY,1521334780.9052339,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334780.9138050,10.3188610,10.2900600,-0.0562129
MsgID.LOCAL_VELOCITY,1521334780.9138050,0.0000041,0.0000476,0.0000111
MsgID.GLOBAL_POSITION,1521334781.1557629,-122.3973389,37.7925725,0.0520000
MsgID.LOCAL_VELOCITY,1521334781.1557629,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334781.1621749,10.2266359,10.1657505,-0.0522148
MsgID.LOCAL_VELOCITY,1521334781.1621749,-0.0000566,0.0001897,0.0000192
MsgID.GLOBAL_POSITION,1521334781.4044600,-122.3973374,37.7925711,0.0510000
MsgID.LOCAL_VELOCITY,1521334781.4044600,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334781.4130671,10.0830879,10.3055620,-0.0517166
MsgID.LOCAL_VELOCITY,1521334781.4130671,0.0000097,0.0001731,-0.0000067
MsgID.STATE,1521334781.6100240,True,True
MsgID.GLOBAL_HOME,1521334781.6103868,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334781.6554649,-122.3973394,37.7925725,0.0540000
MsgID.LOCAL_VELOCITY,1521334781.6554649,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334781.6638720,10.2311392,10.1241655,-0.0548095
MsgID.LOCAL_VELOCITY,1521334781.6638720,-0.0000004,0.0000411,0.0000101
MsgID.GLOBAL_POSITION,1521334781.9046230,-122.3973405,37.7925725,0.0620000
MsgID.LOCAL_VELOCITY,1521334781.9046230,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334781.9130650,10.2317390,10.0183678,-0.0637591
MsgID.LOCAL_VELOCITY,1521334781.9130650,0.0001110,0.0004321,0.0000244
MsgID.GLOBAL_POSITION,1521334782.1546540,-122.3973404,37.7925728,0.0790000
MsgID.LOCAL_VELOCITY,1521334782.1546540,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334782.1630180,10.2691965,10.0288649,-0.0798644
MsgID.LOCAL_VELOCITY,1521334782.1630180,0.0000045,0.0003717,-0.0000273
MsgID.GLOBAL_POSITION,1521334782.4056020,-122.3973388,37.7925729,0.1020000
MsgID.LOCAL_VELOCITY,1521334782.4056020,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334782.4139781,10.2587681,10.1965227,-0.1063054
MsgID.LOCAL_VELOCITY,1521334782.4139781,0.0000179,0.0003377,-0.0000246
MsgID.STATE,1521334782.6113348,True,True
MsgID.GLOBAL_HOME,1521334782.6116710,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334782.6547551,-122.3973381,37.7925712,0.1340000
MsgID.LOCAL_VELOCITY,1521334782.6547551,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334782.6631689,10.0838604,10.2359219,-0.1344600
MsgID.LOCAL_VELOCITY,1521334782.6631689,0.0000437,0.0003627,0.0000643
MsgID.GLOBAL_POSITION,1521334782.9056540,-122.3973378,37.7925709,0.1630000
MsgID.LOCAL_VELOCITY,1521334782.9056540,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334782.9140239,10.0584803,10.2794123,-0.1679536
MsgID.LOCAL_VELOCITY,1521334782.9140239,0.0001107,0.0004222,0.0000398
MsgID.GLOBAL_POSITION,1521334783.1548119,-122.3973368,37.7925715,0.1920000
MsgID.LOCAL_VELOCITY,1521334783.1548119,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334783.1633558,10.1156769,10.3541002,-0.1929864
MsgID.LOCAL_VELOCITY,1521334783.1633558,-0.0000590,0.0001880,0.0000133
MsgID.GLOBAL_POSITION,1521334783.4063880,-122.3973385,37.7925733,0.2090000
MsgID.LOCAL_VELOCITY,1521334783.4063880,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334783.4128189,10.3352699,10.1878958,-0.2106361
MsgID.LOCAL_VELOCITY,1521334783.4128189,-0.0000459,0.0002758,-0.0000121
MsgID.STATE,1521334783.6112649,True,True
MsgID.GLOBAL_HOME,1521334783.6115980,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334783.6550500,-122.3973390,37.7925738,0.2140000
MsgID.LOCAL_VELOCITY,1521334783.6550500,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334783.6634769,10.3780432,10.1522903,-0.2141839
MsgID.LOCAL_VELOCITY,1521334783.6634769,0.0000227,0.0003301,-0.0000254
MsgID.GLOBAL_POSITION,1521334783.9061980,-122.3973388,37.7925736,0.2040000
MsgID.LOCAL_VELOCITY,1521334783.9061980,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334783.9146140,10.3316717,10.1765509,-0.2022249
MsgID.LOCAL_VELOCITY,1521334783.9146140,-0.0000611,0.0000977,0.0000237
MsgID.GLOBAL_POSITION,1521334784.1550400,-122.3973387,37.7925718,0.1790000
MsgID.LOCAL_VELOCITY,1521334784.1550400,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334784.1634600,10.1541700,10.1865349,-0.1798939
MsgID.LOCAL_VELOCITY,1521334784.1634600,-0.0000615,0.0000946,0.0000229
MsgID.GLOBAL_POSITION,1521334784.4066639,-122.3973372,37.7925722,0.1500000
MsgID.LOCAL_VELOCITY,1521334784.4066639,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334784.4152520,10.2102280,10.3228025,-0.1463713
MsgID.LOCAL_VELOCITY,1521334784.4152520,-0.0000445,0.0002757,-0.0000104
MsgID.STATE,1521334784.6106620,True,True
MsgID.GLOBAL_HOME,1521334784.6110070,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334784.6567879,-122.3973381,37.7925724,0.1130000
MsgID.LOCAL_VELOCITY,1521334784.6567879,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334784.6653261,10.2179613,10.2323761,-0.1138561
MsgID.LOCAL_VELOCITY,1521334784.6653261,-0.0000611,0.0001761,0.0000121
MsgID.GLOBAL_POSITION,1521334784.9057090,-122.3973392,37.7925710,0.0830000
MsgID.LOCAL_VELOCITY,1521334784.9057090,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334784.9140549,10.0662165,10.1454487,-0.0794485
MsgID.LOCAL_VELOCITY,1521334784.9140549,0.0000471,0.0003201,0.0000652
MsgID.GLOBAL_POSITION,1521334785.1566269,-122.3973390,37.7925722,0.0500000
MsgID.LOCAL_VELOCITY,1521334785.1566269,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334785.1650450,10.1984901,10.1528454,-0.0509790
MsgID.LOCAL_VELOCITY,1521334785.1650450,0.0000110,0.0003486,-0.0000281
MsgID.GLOBAL_POSITION,1521334785.4052370,-122.3973397,37.7925719,0.0230000
MsgID.LOCAL_VELOCITY,1521334785.4052370,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334785.4161990,10.1366262,10.0980816,-0.0200282
MsgID.LOCAL_VELOCITY,1521334785.4161990,-0.0000254,0.0002394,-0.0000102
MsgID.STATE,1521334785.6118250,True,True
MsgID.GLOBAL_HOME,1521334785.6120670,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1521334785.6553440,-122.3973377,37.7925717,-0.0050000
MsgID.LOCAL_VELOCITY,1521334785.6553440,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334785.6665201,10.1430063,10.2733917,0.0051194
MsgID.LOCAL_VELOCITY,1521334785.6665201,0.0000077,0.0000466,0.0000133
MsgID.GLOBAL_POSITION,1521334785.9062779,-122.3973374,37.7925735,-0.0270000
MsgID.LOCAL_VELOCITY,1521334785.9062779,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334785.9147069,10.3489828,10.2832260,0.0299074
MsgID.LOCAL_VELOCITY,1521334785.9147069,-0.0000635,0.0001871,0.0000184
MsgID.GLOBAL_POSITION,1521334786.1556020,-122.3973388,37.7925728,-0.0460000
MsgID.LOCAL_VELOCITY,1521334786.1556020,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334786.1660459,10.2596340,10.1778851,0.0465211
MsgID.LOCAL_VELOCITY,1521334786.1660459,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1521334786.4067860,-122.3973388,37.7925724,-0.0560000
MsgID.LOCAL_VELOCITY,1521334786.4067860,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1521334786.4151430,10.2174740,10.1765509,0.0570324
MsgID.LOCAL_VELOCITY,1521334786.4151430,0.0000000,0.0000000,-0.0000000
